molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|TPSA_x|WNSA5|WPSA3|FNSA1|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|TPSA_y|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
16j_a32|1|1|1|3.359912013|-0.082980188|0|7.765993078999999|0|0.609420735|0.0|-0.0139074189999999|-0.086195934|0|0.046788618|-0.0667943999999999|2.076106145|-0.778815477|-0.002456725|-0.135618491|10.31100263|0.021997616|3|-0.00030659|-0.117577419|-0.202656848|0|0.79965447|0.798237393|0.168000908|0.839271289|0.762429418|1|0.8259884120000001|-0.07651119|-0.106897203|0.509776381|0.023266265|124.4493461|-54.6758122|11.90023573|0.699790508|91.93816239|-24.52188465|71.35869023|2830.682695|590.7291534|-1299.659886|-17.53752467|0.3002094919999999|0.7944808170000001|214.7033741|-929.4888072999998|0.021655546|-285.7717513|701.9321161|15.48758085|1.0|1.0|1.0|149.27|1.57|3.0|1.0|1.0|-7.45|30.0|5.0|-5.73|1.0|0.0|0.0|4.25|-5.41|3.56e-08|3.89e-06|0.00172|4.59|0.0|0.0|1.7e-08|7.5e-06|-0.05016|3629.0|5.5|3629.0|-2034.621888|-2034.593521|729.78|1225.27|341.65|631.34|0.70207|-2034.344833|3.4656|0.0283671|9.0|8.0315|8.0315
12v_a36|1|0|0|3.468871488|0.0|0|7.412764017000001|2|1.297043692|0.0|-0.008411281|-0.04314418|2|0.041767677|0.073329354|0.0|-0.487854327|0.00127667|-0.086194201|10.96020642|-0.023932402|1|0.003077071|-0.1430106119999999|-0.239932418|1|0.8913597320000001|0.828393514|0.024751559|0.8792981679999999|0.84179881|0|0.802291339|-0.078158778|-0.105200486|0.334379501|0.027145269|130.0637965|-45.52806671|11.74777471|0.6276553979999999|88.07013157|-21.78731129|69.27488156|2846.057239|527.7920397|-1176.51481|-14.33290989|0.372344602|0.8580426609999999|244.9490697|-773.9771341000001|0.02867403|-167.9576969|679.7230552999999|18.86337805|1.0|0.0|0.0|78.43|1.72|1.0|0.0|1.0|-3.95|31.0|5.0|-6.93|0.0|0.0|0.0|1.81|-4.07|0.000113|8.499999999999999e-05|35.0|2.65|0.0|0.0|2.03e-07|8.340000000000001e-05|-0.05219|3.8847|2.65|3.7035|-1347.475543|-1347.442792|671.56|1150.38|319.16|502.83|0.69298|-1347.2000369999998|6.1869|0.03275089|14.0|7.8539|7.8539
12al_a36|1|0|0|3.469383582|0.0|0|7.412764017000001|2|1.297043737|0.0|-0.008463062|-0.04314418|2|0.042739018|0.1030147719999999|0.0|-0.4908576189999999|0.00127667|-0.074215038|10.96020817|-0.031635802|1|0.003077071|-0.1430106119999999|-0.239932418|1|0.8913597320000001|0.8344566859999999|0.125005134|0.885733922|0.84179881|0|0.801179217|-0.077842923|-0.105915949|0.2689491989999999|0.026927826|130.8308989|-45.86257662|11.65999569|0.671084645|86.77628559|-23.23210974|68.94274882|2843.740855|527.2034213000001|-1254.533926|-15.28752554|0.328915355|0.841133748|216.4375922|-825.5263792000001|0.025956027|-225.1591357|679.7230552999999|17.07995636|1.0|0.0|0.0|78.43|1.72|1.0|0.0|1.0|-3.95|31.0|5.0|-6.93|0.0|0.0|0.0|1.81|-4.07|0.000113|8.499999999999999e-05|35.0|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|-0.04998|3878.0|2.92|3.5511|-1347.479819|-1347.445127|702.95|1181.84|319.71|554.23|0.6945399999999999|-1347.196501|6.4473|0.03469224|48.0|7.3188|7.3188
12a_a50|0|1|1|0.0|0.0|2|7.927685046000001|1|1.397770359|4.075037557|-0.002936355|-0.0016330379999999|1|0.034845679|-0.111689174|2.112397566|-0.126263256|0.01164808|0.014596049|10.94501645|-0.122912558|2|0.011790103|-0.168032508|-0.291865836|1|0.699597776|0.795582575|-0.030758487|0.862192416|0.660148928|1|0.904119689|-0.05075501|-0.0663902|0.29507467|0.021013336|48.30443297|-16.85074424|5.333473207|0.575218972|47.2792242|-12.00673599|36.15684209|2223.666558|455.4948605000001|-468.2627037|-6.048985111|0.4247810279999999|0.885635975|214.004382|-235.9104193|0.027455156|-75.79052945|388.171611|13.83188822|1.0|0.0|1.0|48.53|2.02|0.0|0.0|2.0|-3.16|24.0|3.0|-6.44|0.0|1.0|1.0|2.55|-3.84|0.000685|0.000144|45.0|2.5|0.0|0.0|3.22e-06|0.00101|-0.03366|4.0783|2.47|4.0783|-1006.659456|-1006.632973|545.54|908.22|304.01|394.52|0.65267|-1006.498352|5.7662|0.02648238|75.0|7.1249|7.1249
16_a47|1|1|1|2.890539668|0.0|0|6.605297921|0|1.417579067|0.0|-0.0056780519999999|-0.1246612469999999|2|0.042285714|-0.08282926|1.491023983|-0.23280014|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|-0.004153659|-0.02006804|-0.0574194159999999|2|0.591929006|0.812131575|-0.113476605|0.87782381|0.57616624|1|0.691860453|-0.093207587|-0.092995116|0.421094692|0.0186711289999999|159.6978638|-24.97833451|5.0150344780000005|0.697929921|60.36423869|-17.75645434|57.9827944|2315.178558|358.566882|-674.7452647999999|-9.202544293|0.302070079|0.898461533|156.55227280000005|-349.69668310000003|0.0234786339999999|-205.1602001|357.35851410000004|12.16814835|1.0|0.0|1.0|66.49|2.72|0.0|0.0|1.0|-4.34|25.0|5.0|-6.04|0.0|0.0|1.0|3.52|-4.42|4.56e-05|3.84e-05|13.0|3.27|0.0|0.0|6.8099999999999994e-09|2.3e-06|-0.05717|4.4393|2.95|4.0806|-1167.046301|-1167.0124560000002|534.69|894.43|279.29|395.28|0.59209|-1166.901251|2.3795|0.03384512|1.0|9.0|9.0
10_a15|0|0|0|0.0|0.0|0|0.0|0|1.4356889780000002|0.0|-0.006872984|-0.0435725659999999|2|0.037209302|-0.0869138469999999|0.0|-0.384887119|0.001740635|-0.077096984|10.95972828|0.010152859|0|0.0034254209999999|-0.120626133|-0.184255041|2|0.8310685940000001|0.713794823|0.0107135269999999|0.7585998270000001|0.7933685340000001|0|0.933136945|-0.052826735|-0.101494566|0.640780603|0.010485777|38.90530741|-34.36276159|3.550143186|0.8301726490000001|65.80736417|-21.17108692|36.83936823|2605.82709|542.9602292000001|-1122.067607|-12.31872585|0.169827351|0.815948972|98.81668286|-652.8924702|0.0116026369999999|-384.2321709|673.7288405|6.751174337|1.0|1.0|1.0|56.27|2.87|2.0|0.0|1.0|-6.22|30.0|4.0|-4.97|1.0|0.0|1.0|4.69|-5.83|5.99e-07|1.47e-06|0.000584|5.29|0.0|0.0|1.51e-10|5.99e-08|-0.03581|4.4682|5.16|3.6448|-1281.088565|-1281.061184|631.2|1136.48|277.48|487.16|0.66799|-1280.804272|1.6654|0.02738146|7.0|8.1549|8.1549
8a_a8|1|0|0|3.150966553|0.0|1|7.535296702|1|1.400027874|1.4114120369999998|-0.014658222|-0.1950388569999999|1|0.040243056|0.027531877|0.0|-0.732911106|-0.0075336219999999|0.010118884|10.94671414|-0.0298924089999999|1|-0.005306541|0.055198015|0.089375589|1|0.76592324|0.762577159|0.089031731|0.8220300859999999|0.7318727540000001|0|0.550829475|-0.131795179|-0.118763303|0.22299265|0.034374791|269.0155755|-42.60049244|12.33026525|0.76420633|86.57328508|-29.37948733|99.52191337|2802.374154|329.9007832|-1351.456417|-17.59585557|0.23579367|0.927876056|141.2206861|-809.4093564|0.025786572|-316.4749864|529.053307|15.44399996|0.0|1.0|0.0|112.23|1.9|1.0|0.0|1.0|-4.4|30.0|5.0|-7.04|0.0|0.0|0.0|2.56|-4.14|3.99e-05|7.28e-05|0.0292|2.4|0.0|0.0|1.74e-07|6.96e-05|-0.06922|4.6017|6.1|3.1039|-1367.776863|-1367.744724|620.68|1061.5|269.43|476.69|0.4927399999999999|-1367.539526|5.4201|0.03213899|11.34|4.9454|4.9454
12l_a30|0|0|0|0.0|-4.712037416|0|7.412764017000001|2|0.60498366|0.0|-0.015371073|-0.274237737|2|0.044036281|-0.102468864|0.0|-0.876151158|-0.00695299|0.154540315|10.31162828|-0.02588969|1|-0.004395528|-0.077457998|-0.226973911|1|0.613786308|0.830875659|-0.045411075|0.883029843|0.593245722|0|0.834279405|-0.0905026719999999|-0.109810463|0.37422435|0.0154211289999999|115.9404641|-53.74781658|7.548024079|0.8218150790000001|88.64610824|-31.88960104|74.10578426|3306.001879|583.6736326|-1690.148855|-22.31041443|0.178184921|0.861252543|124.6606826|-1182.451965|0.016896687|-450.2927313999999|696.6414817000001|11.82116027|1.0|1.0|0.0|90.88|2.82|2.0|0.0|1.0|-6.7|34.0|8.0|-5.66|0.0|0.0|0.0|3.42|-5.92|1.99e-07|1.2e-06|0.000579|5.05|0.0|0.0|6.61e-08|3.19e-05|-0.0545299999999999|5.0454|5.52|3.5245|-1988.033039|-1987.998976|729.17|1223.54|245.74|574.72|0.39486|-1987.782294|2.5031|0.03406276|61.0|7.2154|7.2154
8f_a8|1|0|0|2.939511291|0.0|1|7.05012252|0|1.394802091|1.241306689|-0.01032134|-0.249095464|0|0.043758865|0.0587545909999999|0.0|-0.485102985|-0.007796225|-0.08540947|10.94343488|0.007079485|1|-0.007036544|0.09830823|0.254819201|0|0.578166105|0.6971223040000001|-0.016217844|0.751162751|0.56916135|0|0.5968139689999999|-0.122135295|-0.1064257719999999|0.308621017|0.013566221|235.1097364|-36.18904175|4.613060521|0.90577048|67.4402386|-28.20910228|79.13157981|2622.044457|348.0199311|-1241.2005|-16.44956443|0.09422952|0.8416059290000001|54.94802877|-723.7808349999999|0.009226445|-473.23361|485.8626377000001|5.380213594|0.0|0.0|0.0|80.88|4.11|2.0|0.0|1.0|-5.21|29.0|4.0|-5.98|0.0|0.0|0.0|4.04|-5.0|6.11e-06|1.01e-05|0.00395|3.82|0.0|0.0|1.13e-08|4.43e-06|-0.0675299999999999|4.7027|7.71|3.4876|-1361.658484|-1361.626748|602.63|1022.89|263.65|477.92|0.55661|-1361.455053|5.8283|0.03173623|22.76|4.6428|4.6428
3b_a32|1|1|1|3.3653429710000005|0.0|0|7.758333467000001|0|0.609420808|0.0|-0.007388108|-0.064476472|0|0.042528736|-0.0411430079999999|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|10.31100281|0.10614163|3|0.00020567|-0.0791178979999999|-0.151445075|0|0.833920105|0.800396027|0.094335058|0.866250192|0.7725667079999999|1|0.8407393809999999|-0.073068133|-0.100355499|0.2719741|0.014636992|78.12568166|-24.14971513|3.522270202|0.764128338|56.82775081|-16.40987746|43.023961|2092.213643|412.4267349|-541.5259561|-8.049905042|0.2358716619999999|0.854431185|115.707414|-265.6468664|0.0154889019999999|-259.1375886|323.0421997|7.59811844|1.0|1.0|1.0|110.94|1.45|1.0|0.0|1.0|-5.73|21.0|3.0|-5.57|0.0|0.0|1.0|3.68|-4.65|1.86e-06|2.23e-05|0.00697|3.71|0.0|0.0|3.19e-07|9.97e-05|-0.05396|3.5545|2.45|3.5545|-1594.121087|-1594.095192|524.46|857.0|348.81|396.83|0.70257|-1594.0008779999998|3.5719|0.02589511|6.0|8.2366|8.2366
12b_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984682|0.0|-0.007353271|-0.06631353|2|0.042804233|-0.074391852|0.0|-0.3897233479999999|0.001139238|-0.037209579|10.31162898|-0.072247675|1|0.002064369|-0.0541804029999999|-0.120380857|1|0.669561738|0.824373792|-0.009146339|0.880943609|0.64876559|0|0.764737577|-0.08354129|-0.09915679|0.383979687|0.017341789|149.39744040000002|-39.98560202|6.99318589|0.798520682|73.02913136|-24.41577808|64.06324295|2849.095245|485.6272203|-1196.373126|-15.50462119|0.201479318|0.878381889|127.9443353|-759.7264385|0.01584525|-379.1359902|618.6004214|10.06212472|1.0|1.0|0.0|81.65|3.2|2.0|0.0|1.0|-5.39|30.0|5.0|-6.02|0.0|0.0|0.0|2.92|-5.01|4.12e-06|9.71e-06|0.00405|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05351|5.0567|4.07|3.5207|-1675.0107779999998|-1674.977262|673.18|1130.68|245.19|516.78|0.3159099999999999|-1674.7778119999998|3.7327|0.03351603|7.0|8.1543|8.1543
14b_a25|0|0|0|0.0|0.0|1|6.842683282|0|1.420015222|1.616664856|-0.004720915|-0.0166120069999999|2|0.038137255|0.001683506|1.929508048|-0.273813082|0.004725325|-0.012989126|10.93106299|0.0009956189999999|1|0.004892038|-0.043923908|-0.074541111|2|0.6524261960000001|0.7723870909999999|-0.085205646|0.8333962429999999|0.632638761|1|0.859628015|-0.076156512|-0.084160084|0.329662946|0.016003559|97.23019209|-40.37825712|7.678174472999999|0.772789587|69.2012501|-22.67004596|63.83568179|3038.600508|595.4307570000001|-1224.182482|-15.70265555|0.227210413|0.963240883|157.3797801|-847.9433995999999|0.015746299|-377.9013888|760.3735147000001|10.90684621|1.0|1.0|1.0|96.49|1.8|2.0|0.0|1.0|-5.6|34.0|5.0|-6.26|0.0|0.0|1.0|3.63|-5.23|2.49e-06|5.86e-06|0.00261|3.88|0.0|0.0|2.23e-10|9.93e-08|-0.0584|5.4239|5.61|4069.0|-1444.544749|-1444.505985|716.14|1257.11|228.59|603.27|0.34735|-1444.266358|2.7037|0.03876374|22.0|7.6576|7.6576
8_a15|0|0|0|0.0|0.0|0|0.0|0|1.419941362|0.0|-0.009853404|-0.044406425|1|0.039181287|0.155304204|0.0|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|-0.014489333|0|0.003160815|-0.203104439|-0.295062413|1|0.85357243|0.7059441040000001|0.0937475619999999|0.742680335|0.8105478740000001|0|0.853896482|-0.071552706|-0.118293578|0.381651497|0.0336657729999999|85.31489861|-40.33569847|11.47934212|0.519427411|89.80283608|-16.91650111|61.44071008|2393.276181|498.6196971|-828.9085544|-9.878130237|0.480572589|0.638601279|280.62296039999995|-484.0283816000001|0.035495625|-22.68867482|532.0914339999999|20.72712321|1.0|1.0|1.0|61.84|1.96|2.0|0.0|1.0|-5.25|27.0|5.0|-5.52|0.0|1.0|1.0|3.76|-4.81|5.63e-06|1.53e-05|0.00562|4.24|0.0|0.0|2.69e-08|9.86e-06|-0.02723|4.4346|3.36|3.7426|-1223.704913|-1223.687714|598.84|1050.15|279.58|538.51|0.5128|-1223.463981|1.1415|0.01719864|108.0|6.9666|6.9666
12y_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984019|0.0|-0.005996863|-0.037335306|2|0.044197531|-0.089502772|0.0|-0.353814891|0.00604028|0.061944378|10.31162818|-0.058184644|1|0.006346396|-0.053700437|-0.0922059569999999|1|0.842068099|0.768409873|-0.05346283|0.8146529229999999|0.803183654|0|0.8489185109999999|-0.070903795|-0.091248521|0.374181804|0.0149823289999999|101.4221952|-41.1215369|6.751850651|0.820108145|69.55490151|-23.38859815|57.65603256|2847.362782|569.8856940000001|-1286.372898|-15.70095045|0.179891855|0.804154433|120.7628216|-863.552275|0.012362508|-429.782246|754.3941655|8.299049218|1.0|1.0|0.0|81.65|3.25|2.0|0.0|1.0|-6.04|31.0|4.0|-5.64|0.0|0.0|0.0|3.19|-5.46|9.14e-07|3.48e-06|0.00148|4.6|0.0|0.0|4.12e-08|1.76e-05|-0.05065|5.1973|4.45|3.4718|-1654.41361|-1654.382468|728.75|1227.82|238.56|585.59|0.30617|-1654.125015|4.7043|0.0311422|22.0|7.6576|7.6576
37_a18|0|0|0|0.0|0.0|0|7.03438793|2|1.251176176|0.0|-0.005351023|-0.018808538|1|0.036746032|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|10.94702064|-0.011713125|0|0.003512954|-0.1483628609999999|-0.224171123|0|0.7100921609999999|0.725028151|0.020848396|0.761336899|0.699483099|0|0.831783747|-0.068500679|-0.074857954|0.385121249|0.009098426|123.0060763|-40.02719655|4.865006968|0.7648766029999999|65.15554136|-20.92960342|56.74339533|3055.795406|608.2316837999999|-1423.213033|-15.30451633|0.2351233969999999|0.954530133|171.9311063|-1040.70711|0.0142451319999999|-387.3755475|1056.535856|10.41657856|0.0|0.0|1.0|76.5|3.33|2.0|0.0|1.0|-5.68|36.0|3.0|-6.14|0.0|1.0|0.0|2.93|-5.47|2.08e-06|3.35e-06|0.00161|4.36|0.0|0.0|1.51e-09|7.27e-07|-0.04925|3.2127|8.11|3.2127|-1532.997117|-1532.974371|794.5|1395.35|385.91|673.45|0.69305|-1532.553949|2.2872|0.02274574|35.0|7.4559|7.4559
3q_a32|1|1|1|3.4364803|0.0|0|7.765993078999999|0|0.609420748|0.0|-0.008072705|-0.04718311|0|0.03898374|0.02785755|2.120544848|-0.419780649|0.000773658|-0.022925245|10.31100266|-0.098400506|3|0.002487149|-0.167040501|-0.295228244|0|0.751733573|0.853737093|0.010109949|0.901790225|0.716172604|1|0.84993799|-0.067604132|-0.097961799|0.34156046|0.018527744|92.62226328|-37.3203761|7.058489861|0.6349739010000001|74.3682963|-17.27560785|53.16288420000001|2649.276311|524.6043311000001|-846.5047848999999|-10.6629646|0.365026099|0.856561949|225.3038157|-522.4852655000001|0.022526037|-166.61896299999998|618.9134881|13.90366881|1.0|1.0|1.0|131.25|1.33|1.0|0.0|1.0|-5.91|28.0|4.0|-6.35|0.0|0.0|1.0|3.86|-4.62|1.24e-06|2.4100000000000003e-05|0.00992|3.47|0.0|0.0|4.88e-08|2.01e-05|-0.04968|3.6236|5.15|3.6236|-1920.066488|-1920.042674|666.16|1136.46|342.16|549.78|0.70216|-1919.821707|4.1362|0.02381444|28.0|7.5528|7.5528
43_a18|0|0|0|0.0|0.0|0|7.03438793|2|1.251175234|0.0|-0.005099385|-0.01369899|1|0.033734062|-0.05314954|0.0|-0.397752066|0.002712865|0.031746165|10.94702053|-0.032429984|0|0.003801459|-0.140532044|-0.2093696189999999|0|0.718255592|0.713379703|-0.023109314|0.7458234990000001|0.712848727|0|0.852344887|-0.070166168|-0.0822489459999999|0.3439906129999999|0.006890688|114.6724699|-49.60799696|4.156080507|0.8743733490000001|69.46280937|-24.16948112|59.84418608|3172.923606|661.9512957999999|-1788.541603|-18.77059344|0.125626651|0.930331529|97.56464265|-1389.023915|0.007193089|-581.4944803999999|1228.492038|5.5863235410000005|0.0|0.0|1.0|76.5|3.7|3.0|0.0|1.0|-6.45|38.0|3.0|-5.78|0.0|0.0|0.0|3.48|-5.96|3.55e-07|1.09e-06|0.000554|5.1|0.0|1.0|2.52e-10|1.28e-07|-0.04949|3.2233|8.79|3.2233|-1611.621186|-1611.598032|843.1|1493.25|384.65|702.4|0.6926800000000001|-1611.126246|3.0482|0.02315412|625.0|6.2041|6.2041
12l_a36|1|0|0|3.426092687|0.0|0|7.412764017000001|2|1.297044247|0.0|-0.0076430169999999|-0.008712073|2|0.039061728|0.128666217|0.0|-0.4203659179999999|-0.000143196|-0.05158636|10.95423322|-0.0452558729999999|1|0.001194592|-0.098598933|-0.175397741|1|0.8707354620000001|0.8174432229999999|-0.041707369|0.8772535459999999|0.8212311840000001|0|0.84381923|-0.079972189|-0.107815735|0.3827446779999999|0.0220227089999999|101.6575135|-45.67788557|9.330278191|0.7379583590000001|83.76912404|-24.7683114|66.38812034|2843.514589|549.2389652|-1263.1838810000002|-16.12160667|0.262041641|0.8586718990000001|170.5619816|-822.2019402000001|0.02088234|-309.7725155|642.3830552000001|13.59224175|1.0|1.0|0.0|92.99|1.38|1.0|0.0|1.0|-4.57|31.0|5.0|-6.68|0.0|0.0|0.0|1.77|-4.29|2.72e-05|5.08e-05|0.0206|2.95|0.0|0.0|2.21e-07|8.97e-05|-0.0510399999999999|3.8619|2.98|3.8619|-1325.194654|-1325.15957|686.83|1155.07|321.05|530.75|0.6925|-1324.954011|5392.0|0.03508404|0.02|7699.0|7699.0
EW7203_a60|0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984431|0.0|-0.00698487|0.0075638519999999|2|0.041767677|-0.092774356|0.0|-0.377182982|0.003099827|0.03824498|10.31162855|-0.051413084|1|0.0036417359999999|-0.049287858|-0.090115975|1|0.80330079|0.822401103|0.002441966|0.8839272779999999|0.760234689|0|0.8860751579999999|-0.076068195|-0.096226348|0.345488097|0.020156795|73.67602619|-40.24477665|8.430183|0.766837077|73.82739839|-23.64750675|62.22940284|2913.880231|573.0312689|-1182.375337|-15.29301513|0.233162923|0.989250745|150.7881632|-764.6507562999999|0.01793256|-345.1309687|666.0036144999999|11.59711747|1.0|1.0|1.0|117.47|2.17|2.0|0.0|1.0|-5.74|31.0|4.0|-6.35|0.0|0.0|0.0|3.09|-4.82|1.81e-06|1.53e-05|0.0065|3.59|0.0|0.0|2e-07|8.51e-05|-0.06188|5.0166|3.64|3.5192|-1668.025575|-1667.993536|678.83|1166.44|247.15|546.85|0.40883|-1667.78681|1.7676|0.03203878|9.0|8.0334|8.0334
3t_a32|1|1|1|3.4477303|0.0|0|7.765993078999999|0|0.609420752|0.0|-0.006089333|-0.0338714389999999|0|0.03995614|0.028527045|2.141978747|-0.304466646|9.83e-05|0.012069208|10.31100267|-0.086478322|3|0.00139283|-0.070331512|-0.122301673|0|0.710773544|0.822076702|0.0466380209999999|0.870628579|0.687253845|1|0.828676243|-0.080203824|-0.0974995|0.217914628|0.014242899|108.2086749|-38.89478416|5.681818647999999|0.684474482|72.43498782|-17.03304802|59.65287508|2530.60497|523.3947687|-800.5532571|-10.75813179|0.315525518|0.929482453|199.2870037|-505.632194|0.017184783|-233.0294362|582.0730423|10.85396804|1.0|1.0|1.0|128.01|1.74|2.0|0.0|1.0|-6.48|27.0|4.0|-5.81|0.0|0.0|1.0|4.46|-4.93|3.28e-07|1.16e-05|0.00462|4.09|0.0|0.0|9.86e-09|3.91e-06|-0.05507|3.5487|5.5|3.5487|-1864.708995|-1864.678788|677.16|1129.24|349.38|575.45|0.70286|-1864.472646|1.2641|0.03020622|9.0|8.0458|8.0458
40_a47|0|1|1|0.0|0.0|1|6.823286122000001|0|1.420389717|1.715145925|-0.004181351|-0.0934645509999999|3|0.041396825|-0.056839794|1.566109469|-0.179798097|0.002212256|-0.038143308|10.98214138|0.056362705|1|0.003634698|-0.147591116|-0.338113214|3|0.63155995|0.836942961|0.018609507|0.900790582|0.607650682|1|0.812233678|-0.060416547|-0.083237511|0.237173658|0.02047837|101.2934265|-24.22401965|5.959674083|0.573656733|60.97203959|-14.59371996|43.64000551|2313.85811|438.171933|-583.7487984|-7.872806386000001|0.426343267|0.843174422|229.9974239|-314.91225539999994|0.029785575|-79.47051169|388.178924|16.06828586|0.0|1.0|1.0|68.52|1.52|0.0|0.0|1.0|-3.26|25.0|5.0|-6.78|0.0|1.0|1.0|2.72|-3.72|0.000546|0.000192|0.0643|2.19|0.0|0.0|8.339999999999999e-08|2.79e-05|-0.05086|4.0176|2.06|3.7236|-1123.174467|-1123.144637|571.5|947.27|308.6|444.47|0.67615|-1122.9968210000002|4.7542|0.02983032|4.0|8.4|8.4
10_a32|1|1|1|3.294952523|0.0|0|7.765993078999999|0|0.6094207629999999|0.0|-0.016404762|-0.087497559|0|0.03995614|-0.020186906|2.067772926|-0.771023817|-0.0064007569999999|-0.028431775|10.31100271|-0.047619048|3|-0.00369116|-0.1260956869999999|-0.229450999|0|0.809370315|0.8607827790000001|0.012125768|0.915639476|0.764217655|1|0.7622839570000001|-0.088310158|-0.1223816869999999|0.266552538|0.02575778|146.8439966|-46.69945835|9.828875607|0.6946347429999999|91.10767604|-24.0541214|70.46302679|2649.882742|470.8845962|-1058.381342|-14.85891856|0.305365257|0.81769605|188.6328503|-653.7924168|0.025106509|-240.4628923|513.9156315|15.50900878|1.0|1.0|1.0|149.27|0.88|1.0|1.0|1.0|-6.04|27.0|5.0|-6.44|1.0|0.0|1.0|3.42|-4.41|9.17e-07|3.89e-05|0.0155|3.23|0.0|0.0|1.0300000000000001e-07|4.13e-05|-0.05434|3.6441|4.12|3.6441|-1916.668776|-1916.631761|654.7|1086.09|340.24|533.89|0.70228|-1916.460049|2.4919|0.03701539|7.0|8.1427|8.1427
12c_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984133|0.0|-0.006900253|-0.030422458|2|0.042804233|-0.0983590219999999|0.0|-0.3657134279999999|0.00372838|0.019094532|10.31162888|-0.072247675|1|0.003603419|-0.051371057|-0.090173435|1|0.8264832879999999|0.824373792|-0.031986012|0.880943609|0.7463962120000001|0|0.8439327120000001|-0.076777688|-0.096482247|0.39541773|0.01588025|101.8928318|-41.12547305|6.768942632999999|0.8061287690000001|72.5855533|-24.42511853|60.4942895|2860.640481|550.9847369|-1196.830808|-15.946612|0.193871231|0.828040991|126.574178|-781.3839879|0.014695647|-399.7292126|652.8825454|9.594458155|1.0|1.0|0.0|81.65|3.31|2.0|0.0|1.0|-5.93|30.0|4.0|-5.75|0.0|0.0|1.0|3.11|-5.44|1.19e-06|3.61e-06|0.00156|4.49|0.0|0.0|6.03e-08|2.61e-05|-0.0542299999999999|5.0582|4.45|3.5286|-2035.373591|-2035.339256|695.96|1168.62|245.12|541.39|0.32037|-2035.141497|3.7377|0.03433522|0.01|7.9914|7.9914
12m_a36|1|0|0|3.40403699|0.0|0|7.412764017000001|2|1.297043522|0.0|-0.011502861|-0.133854569|2|0.03912037|0.14264424|0.0|-0.667165917|-0.006653538|-0.025127218|10.95440733|-0.038386106|1|-0.004569485|-0.052743904|-0.090926893|1|0.892815402|0.825587924|-0.075712087|0.8792981679999999|0.849217847|0|0.711961428|-0.10031651|-0.121074678|0.4493096629999999|0.022725561|193.174369|-54.45666327|10.22144534|0.7471181240000001|96.11918789|-28.57011677|82.51872026|2925.315028|477.48014630000006|-1542.786306|-19.16067782|0.252881876|0.8702895190000001|169.596372|-1034.676602|0.0222467879999999|-331.4617713|689.2886595|14.91990864|0.0|0.0|0.0|112.29|1.28|1.0|0.0|1.0|-4.1|32.0|5.0|-7.39|0.0|0.0|0.0|1.26|-3.8|7.96e-05|0.000159|0.0676|2.11|0.0|0.0|7.19e-07|0.000305|-0.05114|3.8658|3.88|3.8658|-1401.654499|-1401.6158890000002|692.4|1177.15|320.72|505.51|0.69382|-1401.385923|6.5789|0.03861003|0.03|7.5229|7.5229
