molecula|SRW09|nAHRing|Highest Occupied Molecular Orbital Energy|MATS2c|Gibbs Free Energy|SRW07|AATSC1s|n6aHRing|nFaHRing|WPSA3|GeomPetitjeanIndex|TASA|PPSA1|DPSA1|Log Po/w iLOGP|Log Po/w Silicos-IT Log P|Class [Log S (SILICOS-IT)]|Egan filter|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|pIC50
1_a15|0.0|0|-0.17792|-0.22215316|-1509.851127|0.0|-0.043374667|2|0|10.95802135|0.437969049|566.1848585|254.7811976|-136.9714493|4.18|5.46|0.0|1.0|0.00013|0.000495|4.3834|4.68|-1510.136281|-1510.117336|7.3565
14a_a23|7.423568444|0|-0.2238099999999999|0.050806184|-1629.748476|5.351858133|-0.0246126279999999|2|1|7.800158102999999|0.462434482|580.9612768999999|138.6457355|-355.0975547|2.86|3.36|1.0|0.0|0.00139|0.0045299999999999|3.7119|3.47|-1629.928331|-1629.90669|8.5498
7f_a8|7.05012252|0|-0.21998|-0.139912829|-1285.071664|4.844187086|-0.073219554|0|0|4.471132824|0.4513917389999999|438.23883319999993|67.75191165|-433.4681077|3.23|5.52|1.0|0.0|0.00078|0.00118|3.8187|6.81|-1285.196168|-1285.168078|4.4479
11_a15|0.0|1|-0.16011|-0.1758968389999999|-1450.457814|0.0|-0.029665252|2|0|8.696553172|0.470042906|613.0036107000001|178.640152|-327.9935744|4.25|4.33|1.0|1.0|0.000214|0.000357|4.7106|5.04|-1450.740771|-1450.705737|6.1314
A8301_a51|6.86171134|0||0.0245770529999999||4.727387819|-0.028789626|2|1|3.437697042|0.4799553379999999|607.0025787000001|94.18649643|-461.0082758|3.5|5.5|1.0|0.0|0.000105|0.000495|||||7.9208
13b_a5|7.153833802|1|-0.22451|-0.142746146|-1275.865034|5.209486153|0.011339656|2|0|5.806729729|0.455921715|537.6736515|223.6695238|-199.2474147|2.64|4.64|1.0|0.0|0.0225|0.0148|4.6733|4.66|-1276.066049|-1276.030896|6.9586
14i_a23|7.423568444|0|-0.23121|0.142566578|-1798.434186|5.351858133|-0.130330047|2|1|10.01786784|0.478050606|531.9462982|151.7330992|-380.3109456|2.64|2.57|1.0|1.0|0.00278|0.0183|3.6931|4.64|-1798.64228|-1798.608335|8.4622
12u_a30|7.412764017000001|2|-0.20146|0.028039604|-2494.7995530000003|5.351858133|-0.027452346|1|0|6.982033926000001|0.443167712|568.9563615000001|126.9521524|-415.8966522|0.0|5.11|1.0|0.0|0.000123|0.0004269999999999|3.5003|5.08|-2494.962309|-2494.927579|7.4647
21_a12|6.605297921|1|-0.22253|0.04375233|-1327.397348|4.59511985|-0.058516436|2|0|3.097071518|0.473492395|426.8727514|115.3294396|-272.5639702|2.81|4.01|1.0|0.0|48.0|0.0551|4.6851|2.56|-1327.479547|-1327.451966|7.6576
15_a3|6.823286122000001|1|-0.22079|0.079167398|-1328.581677|4.727387819|-0.092127078|3|1|2.070175472|0.461565365|398.6887321|76.61068671|-358.6340772|0.0|2.21|2.0|0.0|547.0|306.0|6.0077|2.33|-1328.688126|-1328.665275|7.6021
7b_a10|7.535296702|2|-0.21225|-0.170920618|-1450.124551|5.4161004020000005|0.037541178|2|1|2.6314862480000003|0.446575367|480.6333417|113.8411654|-292.2491701|0.0|4.34|1.0|0.0|0.00183|0.00182|6.0231|3.44|-1450.09312|-1450.06366|4.7033
GW6604_a52|6.605297921|0||-0.277102285||4.59511985|-0.005328809|2|0|2.204526664|0.4597869779999999|431.7909048|130.8549791|-232.6328342|1.76|4.49|1.0|0.0|0.0402|0.0207|||||6.9706
19l_a38|7.412764017000001|2|-0.2001|-0.086107169|-1409.37001|5.351858133|-0.10490608|1|0|9.195687319|0.430111845|518.0872716|170.13821069999997|-307.64756780000005|2.7|4.03|1.0|0.0|0.0049|0.00807|3.6709|4.08|-1409.5865199999998|-1409.557954|7.8633
47d_a18|7.03438793|1|-0.17405|-0.017398129|-1703.622959|4.844187086|-0.041876322|0|0|10.15469843|0.481311892|682.5509007|246.1558296|-323.1621908|0.0|2.81|1.0|0.0|0.000968|0.00276|3.1079|8.08|-1704.061013|-1704.0327519999998|8.0969
10_a15|0.0|0|-0.18958|-0.137104477|-1280.862627|0.0|-0.0435725659999999|2|0|3.550143186|0.449323734|542.9602292000001|98.81668286|-384.2321709|3.64|5.32|1.0|1.0|0.0002379999999999|0.000584|4.4682|5.16|-1281.088565|-1281.061184|8.1549
4p_a46|7.825245291|1|-0.20749|-0.060700883|-1129.4459470000002|5.587248657999999|-0.038295755|0|0|2.379548177|0.423511708|513.8073925|71.34266847|-424.4519674|3.2|4.85|1.0|0.0|0.000567|0.00144|5.4796|4.89|-1129.65844|-1129.618646|6.4672
12_a4|7.535296702|1|-0.2312199999999999|-0.1494133309999999|-1617.634733|5.4161004020000005|-0.271149771|2|1|4.116653575|0.470780296|477.8721263000001|167.4891205|-258.476202|2.94|3.69|1.0|0.0|0.0266|0.0188|4.8592|6.12|-1617.861623|-1617.826064|5032.0
31_a47|6.842683282|0|-0.20463|-0.075563891|-1735.284957|4.727387819|-0.171198936|2|1|8.234748813|0.4741051329999999|431.7441681|181.972428|-256.3593656|2.38|3.23|1.0|0.0|0.0105|0.0166|3.9744|4.2|-1735.435432|-1735.400941|7.8
11b_a50|7.927685046000001|1|-0.19501|-0.154649459|-1045.849774|5.82008293|-0.014702942|1|1|5.295379767|0.42907551|485.8716402|186.7429782|-148.2182458|2.84|3.09|2.0|0.0|0.0862|0.0228|4.6471|3.05|-1045.98235|-1045.961211|5.7696
3a_a49|7.535296702|1|-0.2171|-0.05210989|-1253.8126619999998|5.4161004020000005|-0.072328354|2|1|5.558553447|0.474653816|426.893216|181.6875706|-222.2883651|2.11|2.77|1.0|0.0|0.3379999999999999|193.0|5.1647|3.16|-1254.012043|-1253.973708|7.1938
37_a18|7.03438793|2|-0.18119|-0.0013530679999999|-1532.622404|4.844187086|-0.018808538|0|0|4.865006968|0.488368082|608.2316837999999|171.9311063|-387.3755475|0.0|3.68|1.0|0.0|0.000999|0.00161|3.2127|8.11|-1532.997117|-1532.974371|7.4559
16_a31|7.758333467000001|1|-0.1842|0.152128735|-1308.161433|5.733341277|-0.186617888|0|0|8.309441139|0.427771627|257.4650715|126.8340354|-217.4912527|1.93|3.8|2.0|0.0|0.0131|0.0762|3.6596|1.7|-1308.242314|-1308.202828|7.0458
18_a34|7.423568444|1|-0.21474|-0.063113846|-1199.158044|5.351858133|-0.101546926|1|0|12.44948722|0.441058733|380.8328339|167.9151283|-216.2496321|3.61|3.13|2.0|0.0|0.0167|0.0275|4.4335|5.07|-1199.288654|-1199.259634|5.6144
12s_a36|7.412764017000001|2|-0.20467|-0.057853364|-1272.061111|5.351858133|-0.045035034|1|0|8.106112169|0.4604765839999999|535.942162|158.6528381|-328.1450742|0.0|3.24|1.0|0.0|0.0274|0.02|3.8751|3.48|-1272.270833|-1272.236664|8.0458
14c_a23|7.423568444|0|-0.23096|0.06596946|-2089.354057|5.351858133|-0.024758731|2|1|8.321492112|0.459622824|613.3401089|143.9373772|-376.6791777|3.6|4.0|1.0|0.0|0.000334|0.00126|3.7031|4.1|-2089.523959|-2089.501598|8.6253
9g_a24|7.273092596000001|0|-0.21391|-0.318471716|-984.497752|5.283203728999999|0.001126633|2|0|4.593165278|0.427531635|429.0504306|256.3375151|17.88521849|1.78|2.91|1.0|0.0|977.0|247.0|5.2521|0.75|-984.5891383|-984.5565078|7.1675
27_a47|6.842683282|1|-0.21594|-0.160399235|-1777.891054|4.727387819|0.006768957|2|1|6.762956126000001|0.475450742|541.8239522999999|191.5604557|-256.9774086|3.52|4.18|1.0|0.0|0.00674|0.0038799999999999|4.9358|2.97|-1778.1049670000002|-1778.078632|5.6
8a_a12|0.0|1|-0.2194199999999999|0.082323047|-1045.902509|0.0|-0.052287869|2|0|2.773166902|0.46777503|462.3571879|108.02980890000002|-301.89687089999995|3.06|3.87|1.0|0.0|0.0408|0.0203|3.9091|3.41|-1046.0428949999998|-1046.0210880000002|6.7011
1j_a5|6.605297921|0|-0.20645|-0.2031633169999999|-1065.723417|4.59511985|-0.010620031|2|0|5.680936139|0.469085779|455.0425806|205.997426|-125.1415813|2.66|4.5|1.0|0.0|0.0304|0.0206|4.4331|2.61|-1065.849941|-1065.817476|7.6198
12a_a50|7.927685046000001|1|-0.20172|-0.199881787|-1006.546706|5.82008293|-0.0016330379999999|1|1|5.333473207|0.469674946|455.4948605000001|214.004382|-75.79052945|2.21|2.59|2.0|0.0|215.0|45.0|4.0783|2.47|-1006.659456|-1006.632973|7.1249
6_a1|7.535296702|1|-0.1899799999999999|-0.092471477|-935.378591|5.4161004020000005|0.021203156|1|0|4.905211525|0.4218263379999999|424.3707604|204.5077752|-74.17956941|2.54|3.61|1.0|0.0|221.0|0.0613|4.0635|2.81|-935.5024827|-935.4750982|5.2924
17a_a22|6.842683282|0|-0.21338|-0.0422459529999999|-1407.935792|4.727387819|-0.092107225|2|1|6.55749888|0.485943988|587.2505892999999|197.4916253|-288.28178110000005|-3.24|3.93|1.0|0.0|0.0078099999999999|0.00473|4.8502|5.13|-1408.300966|-1408.279257|7.0862
9i_a24|7.153833802|0|-0.21943|-0.113620183|-945.222448|5.209486153|2.01e-05|2|0|5.613069697999999|0.468272544|390.5119445|236.7218826|0.720157264|1.36|2.42|1.0|0.0|716.0|228.0|4.6212|1.13|-945.286637|-945.2626532|7.0555
40_a47|6.823286122000001|0|-0.20317|-0.246203395|-1123.049869|4.727387819|-0.0934645509999999|3|1|5.959674083|0.4574577489999999|438.171933|229.9974239|-79.47051169|2.91|2.96|1.0|0.0|183.0|0.0643|4.0176|2.06|-1123.174467|-1123.144637|8.4
13h_a6|6.842683282|0|-0.2153199999999999|-0.094781725|-1386.3651|4.727387819|0.004767264|2|1|8.529752344|0.461667017|606.9504647000001|183.9790404|-331.36552|3.03|5.41|0.0|0.0|0.0012|0.0038|4.8701|3.83|-1386.613707|-1386.569017|7.3279
5a_a40|8.149890544|0|-0.21644|-0.116583806|-1177.555706|6.167516491000001|0.059258947|0|1|4.042943749|0.4889874279999999|377.5905776|78.57142892|-285.426492|2.49|3.68|2.0|0.0|0.0202|0.0574|3.7921|4.36|-1177.598691|-1177.5835470000002|7.0915
33_a47|6.823286122000001|0|-0.21447|-0.229935275|-1123.04547|4.727387819|-0.085712613|3|1|6.401714296000001|0.4607629339999999|438.726241|226.5011607|-82.22540944|2.76|2.96|1.0|0.0|183.0|0.0643|4.1869|2.06|-1123.16428|-1123.135036|8.4
12a_a36|7.412764017000001|2|-0.20139|-0.0632801509999999|-1232.764108|5.351858133|-0.0427777779999999|1|0|7.388485123|0.470444928|503.9367075|150.24716030000002|-313.5499672|0.0|2.72|1.0|0.0|0.0625|0.0384|3.8343|3.16|-1232.951968|-1232.916523|7.8861
24_a20|6.842683282|0|-0.22435|-0.217098257|-1291.706729|4.727387819|0.029711934|2|1|5.102023479|0.457794721|600.7235847000001|144.47729840000002|-342.0394805|3.21|4.76|1.0|0.0|0.00519|0.00469|5.3396|3.74|-1291.896802|-1291.867578|6.4976
8d_a8|7.05012252|0|-0.19757|-0.12349902|-1447.354662|4.844187086|-0.155313194|1|0|11.92454747|0.483207744|452.1282556|211.7129122|-228.7206541|2.92|3.93|1.0|0.0|0.00533|0.0147|4.6765|6.22|-1447.595474|-1447.559429|4.7303
3_a4|7.535296702|1|-0.21969|-0.241609351|-990.514888|5.4161004020000005|0.03287721|2|1|2.493716402|0.430553837|446.8068266|136.1652785|-213.4321476|2.86|4.02|1.0|0.0|0.0617|0.0173|4.9088|2.66|-990.6395508|-990.6149055|6983.0
12au_a36|7.412764017000001|2|-0.2087099999999999|0.074839187|-1875.960827|5.351858133|-0.351827031|1|0|11.16356587|0.492871181|502.8713191000001|204.2726719|-310.873098|0.0|1.28|1.0|0.0|0.0668|0.0897|5.1307|6.24|-1876.207937|-1876.156196|7.3279
16j_a32|7.765993078999999|0|-0.2002799999999999|0.175152442|-2034.408854|5.733341277|-0.086195934|0|1|11.90023573|0.442735754|590.7291534|214.7033741|-285.7717513|3.38|6.49|1.0|1.0|1.57e-05|0.00172|3629.0|5.5|-2034.621888|-2034.593521|8.0315
12b_a40|7.515889085|0|-0.22546|0.084915315|-3016.980996|5.4161004020000005|-0.011794908|0|1|3.518538455|0.494842289|544.3244990000001|81.54797734|-406.4913617|3.87|6.58|1.0|1.0|8.09e-06|3.2500000000000004e-05|3407.0|6.27|-3016.999329|-3016.9868100000003|7.3979
9_a3|6.823286122000001|0|-0.19833|0.187952252|-1256.002529|4.727387819|-0.100592457|1|0|1.6312253680000002|0.413418346|398.0331029|53.19989715|-363.8118546|2.44|4.9|1.0|0.0|0.000899|0.00379|5.8185|3.28|-1256.087705|-1256.0634710000002|4.96
9g_a40|7.515889085|0|-0.19005|-0.058811055|-1332.369643|5.4161004020000005|-0.0220464379999999|0|1|5.930596229|0.476386801|476.5434822|136.8503571|-253.1335385|1.78|2.91|1.0|0.0|977.0|247.0|3.0778|3.83|-1332.487689|-1332.476347|5.45
12bg_a36|7.412764017000001|2|-0.21166|-0.040957653|-2151.975577|5.351858133|-0.044573523|1|0|9.22604612|0.46245521|576.6383913|172.9566471|-340.0625449|0.0|3.99|1.0|0.0|0.00372|0.00295|3.8944|4.42|-2152.13793|-2152.104584|7.8239
9a_a31|7.765993078999999|1|-0.20032|-0.009086485|-1691.7777600000002|5.733341277|-0.093457477|0|0|13.69193237|0.484502446|443.941629|168.29310269999996|-305.16297060000005|2.78|5.51|1.0|0.0|0.00101|0.00715|3.7892|5.27|-1691.9526239999998|-1691.9137670000002|6.8239
1o_a5|6.605297921|0|-0.23973|-0.266637757|-1043.472984|4.59511985|0.033105871|2|0|3.827177229|0.470590799|475.1609233|161.2447749|-214.8381946|2.2|4.48|1.0|0.0|0.0269|27.0|4.5011|2.66|-1043.577386|-1043.536121|7.4559
12f_a30|7.412764017000001|2|-0.20422|0.156569208|-1987.848015|5.351858133|-0.274237737|1|0|7.815328055|0.472521727|589.6060704|130.3909181|-444.7025522|0.0|4.43|1.0|0.0|9.63e-05|0.000579|5.0587|5.52|-1988.032639|-1987.998635|7.7144
14b_a25|6.842683282|0|-0.22149|-0.091382738|-1444.330251|4.727387819|-0.0166120069999999|2|1|7.678174472999999|0.490638154|595.4307570000001|157.3797801|-377.9013888|3.21|4.48|1.0|0.0|0.0011099999999999|0.00261|5.4239|5.61|-1444.544749|-1444.505985|7.6576
15c_a10|7.535296702|2|-0.19463|-0.236118846|-1450.201574|5.4161004020000005|0.040869377|2|1|7.077912953999999|0.449308156|627.5338454|327.3258326|-39.17102961|4.09|3.77|1.0|0.0|0.0646|0.0122|5.5913|2.2|-1450.241475|-1450.500669|7.0
EW7203_a60|7.412764017000001|2|-0.20654|0.025672274|-1667.848192|5.351858133|0.0075638519999999|1|0|8.430183|0.497298165|573.0312689|150.7881632|-345.1309687|3.21|3.87|1.0|0.0|0.000768|0.0065|5.0166|3.64|-1668.025575|-1667.993536|8.0334
12_a3|6.823286122000001|0|-0.19514|0.167987916|-1272.058487|4.727387819|-0.118456941|2|1|2.496397166|0.463780604|393.75653|80.50854774|-313.7317211|2.17|4.34|1.0|0.0|0.000629|0.0044|3263.0|2.94|-1272.152002|-1272.125792|5.45
47r_a18|7.03438793|1|-0.18249|0.029358241|-1964.516246|4.844187086|-0.216996268|0|0|8.669825595|0.49394971|575.4901675|233.2574532|-281.2845386|0.0|0.43|1.0|0.0|0.0001139999999999|0.00117|3.1705|9.2|-1964.841529|-1964.813473|6.6364
15c_a22|6.842683282|0|-0.22807|-0.134137693|-1460.387718|4.727387819|-0.018518519|2|1|12.731723|0.462157867|623.9175171|243.5126145|-232.9472639|2.85|3.9|1.0|0.0|0.00618|0.0107|5.7361|4.79|-1460.602657|-1460.571156|6.1325
4S4k_a46|7.825245291|1|-0.1947|-0.050636784|-1053.255345|5.587248657999999|-0.088084767|1|0|2.177526049|0.461984953|472.7005375|70.01975807|-390.0516264|3.03|4.26|1.0|0.0|5.0|0.0049299999999999|5.2854|4.52|-1053.441953|-1053.415665|6.7055
4f_a46|7.825245291|1|-0.2202599999999999|-0.2265364489999999|-1033.36869|5.587248657999999|-0.001868546|2|0|2.570614463|0.424708366|507.213176|130.2830519|-281.9234274|3.16|4.56|1.0|0.0|0.0139|0.00872|4548.0|3.87|-1033.550809|-1033.528421|6.7375
3k_a32|7.97831097|0|-0.19988|-0.001009768|-1750.0122420000002|5.973809612|-0.001250803|0|1|3.930238317|0.472646737|494.8840288|123.7157466|-316.3794102|3.48|7.12|1.0|0.0|3.3600000000000004e-05|0.000904|3.5363|3.81|-1750.164914|-1750.1383649999998|8.0605
7l_a46|7.727094485|1|-0.2231699999999999|-0.2644255789999999|-915.493986|5.533389489|0.017668261|2|0|2.698568452|0.46327253|437.65027010000006|156.9538706|-168.5385796|2.64|3.59|1.0|0.0|0.1939999999999999|0.0548|4.5464|2.42|-915.6081232|-915.5830363|5.7122
7_a27|6.842683282|0|-0.2162099999999999|0.112935885|-1122.304359|4.727387819|-0.050197188|2|1|4.757447929|0.466714317|477.7488532|132.7162621|-295.8891961|3.41|3.32|1.0|0.0|0.0299|18.0|4.1205|5.37|-1122.455548|-1122.433757|9.0
8a_a8|7.535296702|1|-0.19937|-0.021925912|-1367.595683|5.4161004020000005|-0.1950388569999999|1|0|12.33026525|0.481294455|329.9007832|141.2206861|-316.4749864|2.64|3.13|1.0|0.0|16.0|0.0292|4.6017|6.1|-1367.776863|-1367.744724|4.9454
12m_a30|7.412764017000001|2|-0.20742|0.096631895|-1743.030004|5.351858133|0.024086432|1|0|12.59296644|0.44976016|531.4632661|153.52847759999997|-371.4702679|0.0|3.4|1.0|0.0|0.000444|0.00427|5.0617|3.88|-1743.215323|-1743.174906|7.5114
16d_a32|7.765993078999999|0|-0.20077|0.170838661|-1877.241687|5.733341277|-0.087123461|0|1|10.90312918|0.4429631189999999|440.9688416|224.2805611|-135.1223777|3.01|5.26|1.0|1.0|0.000856|0.0257|3.6271|3.78|-1877.360551|-1877.332369|8.1135
9d_a31|7.765993078999999|1|-0.19426|0.036844743|-1657.245966|5.733341277|-0.043220149|0|0|13.49577391|0.457506946|473.3981899|229.34422830000003|-223.1115993|3.35|6.04|1.0|0.0|0.0010199999999999|0.0167|3.8478|5.0|-1657.471475|-1657.428165|6.2218
19d_a38|7.412764017000001|2|-0.20145|0.013465335|-1500.683599|5.351858133|-0.17467835|1|0|9.98319831|0.478151237|406.0626253|161.0407189|-320.7487188|2.38|2.34|1.0|0.0|0.0594|107.0|5.3771|4.13|-1500.898316|-1500.850957|7.9586
17b_a50|7.934155233999999|1|-0.19879|-0.145258626|-1336.899093|5.82008293|0.013050204|1|1|6.247196459|0.4835366239999999|648.4900322000001|136.82673369999998|-422.2639022|3.57|4.18|1.0|0.0|0.00763|0.0052|4.2447|3.77|-1337.1910779999998|-1337.164673|6.9136
12y_a36|7.412764017000001|2|-0.20673|-0.061103469|-1310.137888|5.351858133|-0.065314765|1|0|8.769742642|0.487285656|562.7133986|164.2102614|-343.8442493|0.0|3.62|1.0|0.0|0.0106|0.0115|3.8794|3.83|-1310.350902|-1310.315063|7.9208
10_a4|7.535296702|1|-0.2025|-0.180140166|-1183.602045|5.4161004020000005|0.005483539|2|1|4.884907049|0.4858700179999999|533.4262268|147.85886159999998|-283.0534799|3.38|4.93|1.0|0.0|0.00818|0.00519|4.9674|3.34|-1183.812875|-1183.790554|7.0555
24_a47|6.86171134|0|-0.2285|0.0453435129999999|-1695.98597|4.727387819|-0.1160443999999999|2|1|6.81713713|0.479188295|441.2021442|218.5873217|-125.6197312|3.12|2.78|1.0|0.0|0.00975|0.0121|3.9675|4.46|-1696.105723|-1696.071577|8.5
12v_a30|7.412764017000001|2|-0.20681|0.037440652|-2494.802821|5.351858133|-0.029548782|1|0|7.242869835|0.478535287|575.1512171|131.2043645|-414.1432908000001|0.0|5.11|1.0|0.0|0.000123|0.0004269999999999|3.5507|5.08|-2494.963646|-2494.92869|7.6596
11_a3|6.823286122000001|0|-0.20018|0.119431379|-1288.10577|4.727387819|-0.127546771|3|1|3.216644354|0.4680759679999999|367.9098016|117.0775712|-238.8563772|2.07|3.79|1.0|0.0|0.0256|0.0601|3.2232|2.12|-1288.195105|-1288.165162|7.3979
6c_a31|7.78113851|1|-0.19169|0.047405064|-1691.794585|5.733341277|-0.151732713|0|0|12.71919216|0.4463376229999999|405.9259734|148.5675636|-335.9398876|3.13|5.58|1.0|0.0|0.000343|0.0048|3.2974|5.08|-1691.984862|-1691.948653|6.4685
4a_a49|7.535296702|1|-0.2231199999999999|-0.076526919|-1312.98289|5.4161004020000005|-0.074495823|2|1|6.448709504|0.4716382|464.3095353|214.47685|-184.3656985|2.89|3.4|1.0|0.0|211.0|122.0|4.7259|3.34|-1313.19945|-1313.158118|7.4949
4l_a46|7.825245291|1|-0.20351|-0.058870177|-1092.53932|5.587248657999999|-0.075241716|1|0|2.10550531|0.409308207|504.7020036|65.93290984|-433.8429998|3.19|4.64|1.0|0.0|0.00182|0.0027|5.4011|4.99|-1092.745692|-1092.71063|7.0088
LY364947_a10|6.605297921|0||-0.278922508||4.59511985|-0.00390904|2|1|1.88879448|0.486715511|372.4595738|122.1566022|-197.4583104|1.88|3.97|1.0|0.0|0.0789|0.0374|||||7.2291
16b_a32|7.765993078999999|0|-0.2094099999999999|0.0873104119999999|-2315.819979|5.733341277|-0.3723824429999999|0|1|6.490611388|0.414997448|478.3482386|161.7035261|-317.3487516|2.48|5.4|1.0|1.0|0.000225|0.0123|3.6211|6.37|-2315.990437|-2315.951437|7.7696
14a_a10|7.535296702|2|0.19621|-0.2090476269999999|-1489.487381|5.4161004020000005|0.0437538159999999|2|1|7.140714112|0.469029865|661.4615097|332.3339934|-60.97724212|4.4|4.16|1.0|0.0|0.0288|0.00743|5.5808|2.25|-1489.655581|-1489.803158|7.1308
12p_a30|7.412764017000001|2|-0.19992|0.038440292|-1614.890598|5.351858133|-0.031328052|1|0|6.176226649|0.469983155|539.2411292|115.116829|-409.146112|0.0|4.35|1.0|0.0|0.0009119999999999|0.00291|5.1922|4.14|-1615.094336|-1615.0623480000002|7.7721
12p_a36|7.412764017000001|2|-0.21131|-0.0494658159999999|-1332.006106|5.351858133|-0.084341564|1|0|8.006403882999999|0.475504684|471.1687161|151.63860559999998|-326.2581567|0.0|3.13|1.0|0.0|0.0515|0.0278|5.3413|3.41|-1332.182868|-1332.148901|8.0458
13f_a6|6.842683282|0|-0.2059099999999999|-0.088329567|-1347.0794119999998|4.727387819|-0.008507023|2|1|8.368715213|0.401838426|579.7398537|187.5697972|-296.4599736|2.21|5.01|0.0|0.0|0.00323|0.00688|4.8413|3.36|-1347.301285|-1347.266914|7.3768
12aa_a30|7.412764017000001|2|-0.19687|-0.101407312|-1804.582558|5.351858133|-0.028524865|1|0|15.0745057|0.4659424379999999|567.5458219999999|257.8730361|-182.6418006|0.0|3.94|1.0|0.0|0.00113|0.00456|5.1925|3.34|-1804.818818|-1804.784381|8.1135
22_a10|7.535296702|1|-0.2180699999999999|-0.067641834|-1543.959333|5.4161004020000005|-0.017163935|2|1|10.14325785|0.422182297|677.4790907|339.3328129|-100.1982412|4.14|4.64|1.0|0.0|0.00217|0.0014|4.8251|5.65|-1544.237634|-1544.203968|5.9586
33_a20|6.842683282|0|-0.21788|-0.188733405|-1275.662457|4.727387819|0.023539095|2|1|5.46110745|0.465855239|621.611679|157.56124519999997|-339.6262863|3.59|5.33|1.0|0.0|0.000997|0.0012|5443.0|4.07|-1275.852801|-1275.823229|7.4685
41_a47|6.842683282|0|-0.2026099999999999|-0.225923786|-1162.342476|4.727387819|-0.072088843|3|1|5.852270304|0.447046066|464.8854878|195.8852341|-172.98086630000003|3.18|3.34|1.0|0.0|0.0929|0.0436|4.0167|2.41|-1162.492089|-1162.462261|8.0
47t_a18|7.03438793|1|-0.19514|0.1115820769999999|-1470.593659|4.844187086|-0.161517185|0|0|6.301435212|0.49779009|449.789539|130.8263901|-407.6438346000001|0.0|2.6|1.0|0.0|0.00117|0.0075299999999999|3.1164|9.4|-1470.873743|-1470.836067|6.1068
22_a20|6.842683282|0|-0.21856|-0.238401323|-1275.657902|4.727387819|0.023539095|2|1|5.21001405|0.477376285|616.3298149|149.350479|-352.4559681|3.41|5.33|1.0|0.0|0.000997|0.0012|5.5591|4.07|-1275.84854|-1275.816275|6.6364
2_a49|7.535296702|1|-0.19923|-0.084499704|-1045.8595810000002|5.4161004020000005|-0.03981057|2|1|2.871166625|0.454163307|414.5350312|145.02405359999997|-219.534132|2.5|3.28|1.0|0.0|0.0955|0.0421|5.4614|1.79|-1046.018455|-1045.981819|7.2291
21c _a23|7.525639975|0|-0.22981|0.178300778|-1837.736174|5.4161004020000005|-0.135572353|2|1|7.09164338|0.468609427|561.9588018|117.597286|-475.6090385|3.11|3.1|1.0|1.0|0.0011|9.0|3.6649|4.47|-1837.964768|-1837.932192|7.1752
9_a1|6.86171134|0|-0.21015|0.020428974|-1187.065335|4.727387819|-0.1075163359999999|1|0|3.745117974|0.452572261|435.4501351|125.865476|-324.81308110000003|2.66|5.86|1.0|0.0|0.00739|0.0057799999999999|3343.0|5.6|-1187.226314|-1187.193365|5.2218
25_a12|0.0|0|-0.19655|0.00700113|-974.508059|0.0|-0.045725323|2|1|1.3444869730000002|0.448858246|493.8944271000001|43.08908189|-434.8420476|3.43|4.7|1.0|0.0|0.00162|0.00175|4.2653|4.73|-974.6569575|-974.6328337|7.6576
28_a47|6.842683282|0|-0.2052|-0.053792245|-1335.6279869999998|4.727387819|-0.23494583|2|1|9.214964819|0.472690874|359.8303775|206.7032519|-181.0112167|2.03|2.49|1.0|0.0|0.0816|0.0824|3675.0|3.51|-1335.759232|-1335.722248|7.6
47f_a18|7.03438793|1|-0.1724099999999999|-0.005500039|-1741.802171|4.844187086|-0.034211867|0|0|9.979328976|0.483843526|711.5604361000001|232.14715330000004|-384.6642262|0.0|3.22|1.0|0.0|0.000421|0.00163|3.0964|8.13|-1743.375413|-1743.346389|8.0458
13_a12|0.0|0|-0.20903|0.202052156|-876.258343|0.0|-0.0619247109999999|2|0|1.96760628|0.466560112|441.2142447|57.35761558|-375.4880089|2.64|3.63|1.0|0.0|0.0152|0.0174|4.5363|3.83|-876.3661620999999|-876.3370809|7.0315
14a_a22|6.842683282|0|-0.21174|-0.136588366|-1368.13858|4.727387819|-0.052476637|2|1|9.873779458|0.446584227|588.739773|203.8666248|-273.61731430000003|2.86|3.87|1.0|0.0|0.00945|0.00881|5.0653|4.98|-1368.35698|-1368.321586|7.4202
7_a1|7.860570786|2|-0.19167|-0.055291895|-1009.398029|5.777652323|0.001018628|1|0|8.342261787|0.452829665|342.53930230000003|191.0896839|-99.61948195|2.83|3.43|2.0|0.0|213.0|0.0595|4.0504|2.76|-1009.509475|-1009.48087|6.3372
4e_a49|7.535296702|1|-0.2231199999999999|-0.076526919|-1312.98289|5.4161004020000005|-0.074495823|2|1|6.449206277999999|0.471635821|464.3567821|214.47685|-184.4129453|2.89|3.4|1.0|0.0|211.0|122.0|5.7301|3.34|-1313.199448|-1313.158118|7.4685
12t_a36|7.412764017000001|2|-0.2039|-0.058770337|-1311.349439|5.351858133|-0.034194893|1|0|7.820109571000001|0.48189543|555.3275093999999|144.422087|-377.2113003|0.0|3.62|1.0|0.0|0.0102|0.0109|3.8844|3.87|-1311.585049|-1311.552739|8.0969
